,dataset,transcript,Unnamed: 0,#kgID,mRNA,spID,spDisplayID,geneSymbol,refseq,protAcc,description,rfamAcc,tRnaName
117,MiSeqNONOc.csv,uc010tiv.2,19806,uc010tiv.2,AK124404,,,UBAC2,,,"Homo sapiens UBA domain containing 2 (UBAC2), transcript variant 1, mRNA.",,
118,MiSeqNONOc.csv,uc010rpj.2,12296,uc010rpj.2,NM_001198844,Q9BWF3-4,Q9BWF3-4,RBM4,NM_001198844,NP_001185773,"Homo sapiens RNA binding motif protein 4 (RBM4), transcript variant 3, mRNA.",,
119,MiSeqNONOc.csv,uc002aph.3,25942,uc002aph.3,NM_005848,Q7Z401,MYCPP_HUMAN,DENND4A,NM_005848,NP_005839,"Homo sapiens DENN/MADD domain containing 4A (DENND4A), transcript variant 2, mRNA.",,
120,MiSeqNONOc.csv,uc003xum.3,73592,uc003xum.3,NM_032466,Q12797-2,Q12797-2,ASPH,NM_032466,NP_115855,"Homo sapiens aspartate beta-hydroxylase (ASPH), transcript variant 3, mRNA.",,
121,MiSeqNONOc.csv,uc004ebq.1,79829,uc004ebq.1,AK125301,,,AK125301,,,"Homo sapiens cDNA FLJ43311 fis, clone NT2RI2009855.",,
122,MiSeqNONOc.csv,uc001ebk.3,2002,uc001ebk.3,NM_001010935,P62834,RAP1A_HUMAN,RAP1A,NM_001010935,NP_002875,"Homo sapiens RAP1A, member of RAS oncogene family (RAP1A), transcript variant 1, mRNA.",,
123,MiSeqNONOc.csv,uc010bxg.3,27259,uc010bxg.3,BC110658,A8MRT5,K220L_HUMAN,LOC100132247,NM_001135865,NP_001129337,"Homo sapiens nuclear pore complex interacting protein related gene (LOC100132247), mRNA.",,
124,MiSeqNONOc.csv,uc001zeu.3,23633,uc001zeu.3,BC071990,,,ARHGAP11B,NM_001039841,,"Homo sapiens Rho GTPase activating protein 11B (ARHGAP11B), mRNA.",,
125,MiSeqNONOc.csv,uc001tsj.3,18989,uc001tsj.3,NM_002973,Q99700,ATX2_HUMAN,ATXN2,NM_002973,NP_002964,"Homo sapiens ataxin 2 (ATXN2), mRNA.",,
126,MiSeqNONOc.csv,uc021ofq.1,232,uc021ofq.1,NM_001242701,G3V3Z7,G3V3Z7_HUMAN,CAMTA1,NM_001242701,NP_001229630,"Homo sapiens calmodulin binding transcription activator 1 (CAMTA1), transcript variant 3, mRNA.",,
127,MiSeqNONOc.csv,uc010urq.2,24913,uc010urq.2,EU826611,P08069,IGF1R_HUMAN,IGF1R,NM_000875,NP_000866,"Homo sapiens insulin-like growth factor 1 receptor (IGF1R), mRNA.",,
128,MiSeqNONOc.csv,uc021rlx.1,81940,uc021rlx.1,,,,7SK,,,Rfam model RF00100 hit found at contig region AL160155.19/3050-3348,RF00100,
129,MiSeqNONOc.csv,uc003yyt.3,74247,uc003yyt.3,NM_001130053,D3DWK1,D3DWK1_HUMAN,EEF1D,NM_001130053,NP_115754,"Homo sapiens eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein) (EEF1D), transcript variant 3, mRNA.",,
130,MiSeqNONOc.csv,uc003wwu.3,72022,uc003wwu.3,NM_178234,Q13454-2,Q13454-2,TUSC3,NM_178234,NP_839952,"Homo sapiens tumor suppressor candidate 3 (TUSC3), transcript variant 2, mRNA.",,
131,MiSeqNONOc.csv,uc009vky.3,4137,uc009vky.3,AK122949,P62873,GBB1_HUMAN,GNB1,,,"Homo sapiens guanine nucleotide binding protein (G protein), beta polypeptide 1 (GNB1), mRNA.",,
132,MiSeqNONOc.csv,uc003zzq.3,74691,uc003zzq.3,NM_032226,Q8N3Z6,ZCHC7_HUMAN,ZCCHC7,NM_032226,NP_115602,"Homo sapiens zinc finger, CCHC domain containing 7 (ZCCHC7), mRNA.",,
133,MiSeqNONOc.csv,uc002xvc.4,46906,uc002xvc.4,NM_022442,Q13404-6,Q13404-6,UBE2V1,NM_022442,NP_071887,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 3, mRNA.",,
134,MiSeqNONOc.csv,uc009xhq.3,9402,uc009xhq.3,NM_018702,Q9NS39,RED2_HUMAN,ADARB2,NM_018702,NP_061172,"Homo sapiens adenosine deaminase, RNA-specific, B2 (non-functional) (ADARB2), mRNA.",,
135,MiSeqNONOc.csv,uc021zic.1,64146,uc021zic.1,BX647106,H0UI31,H0UI31_HUMAN,LINC00473,,,"Homo sapiens long intergenic non-protein coding RNA 473 (LINC00473), transcript variant 2, non-coding RNA.",,
136,MiSeqNONOc.csv,uc004cos.5,77533,uc004cos.5,S81656,,,TVAS5,,,"Homo sapiens mRNA expressed only in placental villi, clone SMAP47.",,
137,MiSeqNONOc.csv,uc003yyr.3,74248,uc003yyr.3,NM_032378,D3DWK1,D3DWK1_HUMAN,EEF1D,NM_032378,NP_115754,"Homo sapiens eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein) (EEF1D), transcript variant 1, mRNA.",,
138,MiSeqNONOc.csv,uc003upu.2,71076,uc003upu.2,NM_020429,Q9HCE7,SMUF1_HUMAN,SMURF1,NM_020429,NP_065162,"Homo sapiens SMAD specific E3 ubiquitin protein ligase 1 (SMURF1), transcript variant 1, mRNA.",,
139,MiSeqNONOc.csv,uc021rcx.2,16984,uc021rcx.2,NM_001093771,Q16881,TRXR1_HUMAN,TXNRD1,NM_001093771,,"Homo sapiens thioredoxin reductase 1 (TXNRD1), transcript variant 5, mRNA.",,
140,MiSeqNONOc.csv,uc002lsm.3,35573,uc002lsm.3,NM_170711,Q96EP5-2,Q96EP5-2,DAZAP1,NM_170711,NP_733829,"Homo sapiens DAZ associated protein 1 (DAZAP1), transcript variant 1, mRNA.",,
141,MiSeqNONOc.csv,uc003ysa.2,74087,uc003ysa.2,JX003870,,,CCAT1,,,"Homo sapiens cDNA FLJ43320 fis, clone NT2RI2024935.",,
142,MiSeqNONOc.csv,uc002nvg.2,36484,uc002nvg.2,NM_000175,P06744,G6PI_HUMAN,GPI,NM_000175,NP_000166,"Homo sapiens glucose-6-phosphate isomerase (GPI), transcript variant 2, mRNA.",,
143,MiSeqNONOc.csv,uc010osu.2,5551,uc010osu.2,AK302582,A2PYH4,HFM1_HUMAN,HFM1,,,"Homo sapiens HFM1, ATP-dependent DNA helicase homolog (S. cerevisiae) (HFM1), mRNA.",,
144,MiSeqNONOc.csv,uc001czw.3,1405,uc001czw.3,NM_001134673,Q12857,NFIA_HUMAN,NFIA,NM_001134673,NP_001128145,"Homo sapiens nuclear factor I/A (NFIA), transcript variant 1, mRNA.",,
145,MiSeqNONOc.csv,uc001lxc.3,13435,uc001lxc.3,NM_005969,Q99733,NP1L4_HUMAN,NAP1L4,NM_005969,NP_005960,"Homo sapiens nucleosome assembly protein 1-like 4 (NAP1L4), mRNA.",,
146,MiSeqNONOc.csv,uc011bpl.1,53777,uc011bpl.1,AB527916,Q13465,MDS1_HUMAN,MECOM,,,"Homo sapiens MDS1 and EVI1 complex locus (MECOM), transcript variant 4, mRNA.",,
147,MiSeqNONOc.csv,uc002nau.4,38512,uc002nau.4,BC030158,O60885-2,O60885-2,BRD4,NM_014299,NP_055114,"Homo sapiens bromodomain containing 4 (BRD4), transcript variant short, mRNA.",,
148,MiSeqNONOc.csv,uc022but.1,77923,uc022but.1,NM_001173486,C9JXL7,C9JXL7_HUMAN,PRRG1,NM_001173486,NP_001166957,"Homo sapiens proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1), transcript variant 5, mRNA.",,
149,MiSeqNONOc.csv,uc021qvg.1,17757,uc021qvg.1,AB593029,,,PRH1-PRR4,,,"Homo sapiens PRH1-PRR4 readthrough (PRH1-PRR4), non-coding RNA.",,
150,MiSeqNONOc.csv,uc001qzf.2,17758,uc001qzf.2,K03207,E9PAL0,E9PAL0_HUMAN,PRB4,NM_002723,NP_002714,"Homo sapiens proline-rich protein BstNI subfamily 4 (PRB4), transcript variant 1, mRNA.",,
151,MiSeqNONOc.csv,uc021shu.1,23632,uc021shu.1,NR_038255,,,LOC100288637,NR_038255,,"Homo sapiens OTU domain containing 7A pseudogene (LOC100288637), transcript variant 3, non-coding RNA.",,
152,MiSeqNONOc.csv,uc022buu.1,77922,uc022buu.1,NM_001173489,O14668,TMG1_HUMAN,PRRG1,NM_001173489,NP_001166961,"Homo sapiens proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1), transcript variant 3, mRNA.",,
153,MiSeqNONOc.csv,uc021sht.1,23629,uc021sht.1,NR_038254,,,LOC100288637,NR_038254,,"Homo sapiens OTU domain containing 7A pseudogene (LOC100288637), transcript variant 2, non-coding RNA.",,
154,MiSeqNONOc.csv,uc003qob.3,62011,uc003qob.3,NM_015440,Q6UB35,C1TM_HUMAN,MTHFD1L,NM_015440,NP_056255,"Homo sapiens methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like (MTHFD1L), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.",,
155,MiSeqNONOc.csv,uc002fmx.2,29772,uc002fmx.2,NM_013275,Q6UB99,ANR11_HUMAN,ANKRD11,NM_013275,NP_037407,"Homo sapiens ankyrin repeat domain 11 (ANKRD11), transcript variant 2, mRNA.",,
156,MiSeqNONOc.csv,uc010mnd.3,74760,uc010mnd.3,BC006438,Q9BR82,Q9BR82_HUMAN,LOC100132167,,,SubName: Full=LOC100132167 protein;,,
157,MiSeqNONOc.csv,uc001dnw.3,5546,uc001dnw.3,NM_201269,Q9H582,ZN644_HUMAN,ZNF644,NM_201269,NP_958357,"Homo sapiens zinc finger protein 644 (ZNF644), transcript variant 1, mRNA.",,
158,MiSeqNONOc.csv,uc022amh.1,69696,uc022amh.1,NM_001243523,,,LOC100130880,NM_001243523,NP_001230452,"Homo sapiens uncharacterized LOC100130880 (LOC100130880), mRNA.",,
159,MiSeqNONOc.csv,uc011mfi.2,77535,uc011mfi.2,JA760613,,,OK/SW-cl.16,,,"Homo sapiens mRNA expressed only in placental villi, clone SMAP42.",,
160,MiSeqNONOc.csv,uc001tsh.3,18990,uc001tsh.3,BC111757,F8VQP2,F8VQP2_HUMAN,ATXN2,NM_002973,NP_002964,"Homo sapiens ataxin 2 (ATXN2), mRNA.",,
161,MiSeqNONOc.csv,uc011kui.2,71739,uc011kui.2,AK303585,B7Z8K5,B7Z8K5_HUMAN,EZH2,,,"Homo sapiens enhancer of zeste homolog 2 (Drosophila) (EZH2), transcript variant 3, mRNA.",,
162,MiSeqNONOc.csv,uc021rdb.2,16989,uc021rdb.2,NM_182743,Q16881,TRXR1_HUMAN,TXNRD1,NM_182743,,"Homo sapiens thioredoxin reductase 1 (TXNRD1), transcript variant 4, mRNA.",,
163,MiSeqNONOc.csv,uc002ywg.1,47347,uc002ywg.1,AB015283,,,DYRK1A,,,"Homo sapiens dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A (DYRK1A), transcript variant 3, mRNA.",,
164,MiSeqNONOc.csv,uc002fmy.2,29771,uc002fmy.2,NM_001256182,Q6UB99,ANR11_HUMAN,ANKRD11,NM_001256182,NP_037407,"Homo sapiens ankyrin repeat domain 11 (ANKRD11), transcript variant 1, mRNA.",,
165,MiSeqNONOc.csv,uc031rtz.1,46905,uc031rtz.1,NM_001257396,Q5TGE0,Q5TGE0_HUMAN,UBE2V1,NM_001257396,NP_001244325,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 8, mRNA.",,
166,MiSeqNONOc.csv,uc001czy.3,1406,uc001czy.3,NM_001145511,F5H0R0,F5H0R0_HUMAN,NFIA,NM_001145511,NP_001138983,"Homo sapiens nuclear factor I/A (NFIA), transcript variant 3, mRNA.",,
167,MiSeqNONOc.csv,uc002vee.4,42284,uc002vee.4,NM_001875,P31327,CPSM_HUMAN,CPS1,NM_001875,NP_001116106,"Homo sapiens carbamoyl-phosphate synthase 1, mitochondrial (CPS1), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.",,
168,MiSeqNONOc.csv,uc010oql.3,1529,uc010oql.3,NM_001258215,F5H7L6,F5H7L6_HUMAN,IL12RB2,NM_001258215,NP_001245144,"Homo sapiens interleukin 12 receptor, beta 2 (IL12RB2), transcript variant 3, mRNA.",,
169,MiSeqNONOc.csv,uc010fus.3,42285,uc010fus.3,NM_001122634,P31327,CPSM_HUMAN,CPS1,NM_001122634,NP_001116106,"Homo sapiens carbamoyl-phosphate synthase 1, mitochondrial (CPS1), transcript variant 3, mRNA.",,
170,MiSeqNONOc.csv,uc009xcf.3,3471,uc009xcf.3,AX772832,B1AP15,B1AP15_HUMAN,CD55,,,"Homo sapiens CD55 molecule, decay accelerating factor for complement (Cromer blood group) (CD55), transcript variant 1, mRNA.",,
171,MiSeqNONOc.csv,uc001cov.3,1223,uc001cov.3,NM_015112,Q6P0Q8,MAST2_HUMAN,MAST2,NM_015112,NP_055927,"Homo sapiens microtubule associated serine/threonine kinase 2 (MAST2), mRNA.",,
172,MiSeqNONOc.csv,uc001ddu.3,1527,uc001ddu.3,NM_001559,Q99665,I12R2_HUMAN,IL12RB2,NM_001559,NP_001550,"Homo sapiens interleukin 12 receptor, beta 2 (IL12RB2), transcript variant 1, mRNA.",,
173,MiSeqNONOc.csv,uc010oqn.3,1531,uc010oqn.3,NR_047583,,,IL12RB2,NM_001258214,,"Homo sapiens interleukin 12 receptor, beta 2 (IL12RB2), transcript variant 5, non-coding RNA.",,
174,MiSeqNONOc.csv,uc031rua.1,46894,uc031rua.1,NM_001257395,Q13404-7,Q13404-7,UBE2V1,NM_001257395,NP_001244324,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 7, mRNA.",,
175,MiSeqNONOc.csv,uc011bpz.2,53838,uc011bpz.2,AK296946,,,TBL1XR1,,,"Homo sapiens transducin (beta)-like 1 X-linked receptor 1 (TBL1XR1), mRNA.",,
176,MiSeqNONOc.csv,uc031tci.1,72900,uc031tci.1,M34430,,,MYC,,,"Human proto-oncogene myc mRNA, 5' end, clone DMmyc.",,
177,MiSeqNONOc.csv,uc002jfp.1,31490,uc002jfp.1,NM_002737,P17252,KPCA_HUMAN,PRKCA,NM_002737,NP_002728,"Homo sapiens protein kinase C, alpha (PRKCA), mRNA.",,
178,MiSeqNONOc.csv,uc003pdm.2,61411,uc003pdm.2,NM_001031623,Q9Y4E5,ZN451_HUMAN,ZNF451,NM_001031623,NP_001026794,"Homo sapiens zinc finger protein 451 (ZNF451), transcript variant 1, mRNA.",,
179,MiSeqNONOc.csv,uc031tas.1,72234,uc031tas.1,DQ591785,,,DQ591785,,,"Homo sapiens cDNA FLJ38918 fis, clone NT2NE2010633.",,
180,MiSeqNONOc.csv,uc002hdx.4,32716,uc002hdx.4,AK297732,A1L3A6,A1L3A6_HUMAN,NUFIP2,,,"Homo sapiens nuclear fragile X mental retardation protein interacting protein 2 (NUFIP2), mRNA.",,
181,MiSeqNONOc.csv,uc003xun.3,73593,uc003xun.3,NM_001164755,Q12797-6,Q12797-6,ASPH,NM_001164755,NP_001158227,"Homo sapiens aspartate beta-hydroxylase (ASPH), transcript variant 11, mRNA.",,
182,MiSeqNONOc.csv,uc003fiw.4,53837,uc003fiw.4,BX648935,Q9BZK7,TBL1R_HUMAN,TBL1XR1,NM_024665,NP_078941,"Homo sapiens transducin (beta)-like 1 X-linked receptor 1 (TBL1XR1), mRNA.",,
183,MiSeqNONOc.csv,uc003ysj.3,72899,uc003ysj.3,M34429,,,MYC,,,Sequence 854 from Patent WO2010139812.,,
184,MiSeqNONOc.csv,uc009yrj.3,12297,uc009yrj.3,AK292805,Q9BWF3,RBM4_HUMAN,RBM14-RBM4,NM_002896,NP_002887,"Homo sapiens RBM14-RBM4 readthrough (RBM14-RBM4), transcript variant 1, mRNA.",,
185,MiSeqNONOc.csv,uc001ebi.3,2004,uc001ebi.3,M22995,P62834,RAP1A_HUMAN,RAP1A,NM_002884,NP_002875,"Homo sapiens RAP1A, member of RAS oncogene family (RAP1A), transcript variant 2, mRNA.",,
186,MiSeqNONOc.csv,uc001doa.4,5550,uc001doa.4,NM_001017975,A2PYH4,HFM1_HUMAN,HFM1,NM_001017975,NP_001017975,"Homo sapiens HFM1, ATP-dependent DNA helicase homolog (S. cerevisiae) (HFM1), mRNA.",,
187,MiSeqNONOc.csv,uc001ygd.3,23246,uc001ygd.3,NM_199123,Q86TU7-2,Q86TU7-2,SETD3,NM_199123,NP_954574,"Homo sapiens SET domain containing 3 (SETD3), transcript variant 2, mRNA.",,
188,MiSeqNONOc.csv,uc021rda.2,16988,uc021rda.2,NM_182742,Q16881,TRXR1_HUMAN,TXNRD1,NM_182742,,"Homo sapiens thioredoxin reductase 1 (TXNRD1), transcript variant 2, mRNA.",,
189,MiSeqNONOc.csv,uc011dtg.2,63015,uc011dtg.2,NR_034069,B4DS61,B4DS61_HUMAN,SRPK1,NR_034069,,"Homo sapiens SRSF protein kinase 1 (SRPK1), transcript variant 2, non-coding RNA.",,
190,MiSeqNONOc.csv,uc010ngx.2,77926,uc010ngx.2,BC053662,,,PRRG1,,,"Homo sapiens proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1), transcript variant 5, mRNA.",,
191,MiSeqNONOc.csv,uc003jfh.1,57054,uc003jfh.1,AB209754,O75962-5,O75962-5,TRIO,NM_007118,NP_009049,"Homo sapiens trio Rho guanine nucleotide exchange factor (TRIO), mRNA.",,
192,MiSeqNONOc.csv,uc001vod.3,19800,uc001vod.3,NR_026644,Q8NBM4,UBAC2_HUMAN,UBAC2,NR_026644,,"Homo sapiens UBA domain containing 2 (UBAC2), transcript variant 3, non-coding RNA.",,
193,MiSeqNONOc.csv,uc004ddn.3,77921,uc004ddn.3,NM_000950,O14668,TMG1_HUMAN,PRRG1,NM_000950,NP_001166961,"Homo sapiens proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1), transcript variant 1, mRNA.",,
194,MiSeqNONOc.csv,uc003zzs.1,74696,uc003zzs.1,BC022434,Q8N3Z6-2,Q8N3Z6-2,ZCCHC7,NM_032226,NP_115602,"Homo sapiens zinc finger, CCHC domain containing 7 (ZCCHC7), mRNA.",,
195,MiSeqNONOc.csv,uc003yyv.3,74252,uc003yyv.3,NM_001130056,P29692-3,P29692-3,EEF1D,NM_001130056,NP_001123528,"Homo sapiens eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein) (EEF1D), transcript variant 7, mRNA.",,
196,MiSeqNONOc.csv,uc002xuo.3,45891,uc002xuo.3,NR_036659,,,ZFAS1,NR_036659,,"Homo sapiens ZNFX1 antisense RNA 1 (ZFAS1), transcript variant 5, non-coding RNA.",,
197,MiSeqNONOc.csv,uc001pak.2,14864,uc001pak.2,NM_001142699,Q15700-2,Q15700-2,DLG2,NM_001142699,NP_001136171,"Homo sapiens discs, large homolog 2 (Drosophila) (DLG2), transcript variant 1, mRNA.",,
198,MiSeqNONOc.csv,uc001tsk.3,18991,uc001tsk.3,Y08262,,,ATXN2,,,"Homo sapiens ataxin 2 (ATXN2), mRNA.",,
199,MiSeqNONOc.csv,uc002xvf.3,46893,uc002xvf.3,NM_199203,G3V2F7,G3V2F7_HUMAN,TMEM189-UBE2V1,NM_199203,NP_954673,"Homo sapiens TMEM189-UBE2V1 readthrough (TMEM189-UBE2V1), mRNA.",,
200,MiSeqNONOc.csv,uc003wwt.3,72021,uc003wwt.3,NM_006765,Q13454,TUSC3_HUMAN,TUSC3,NM_006765,NP_006756,"Homo sapiens tumor suppressor candidate 3 (TUSC3), transcript variant 1, mRNA.",,
201,MiSeqNONOc.csv,uc003upv.2,71077,uc003upv.2,NM_181349,Q9HCE7-2,Q9HCE7-2,SMURF1,NM_181349,NP_851994,"Homo sapiens SMAD specific E3 ubiquitin protein ligase 1 (SMURF1), transcript variant 2, mRNA.",,
202,MiSeqNONOc.csv,uc011kgj.1,70894,uc011kgj.1,NM_012479,P61981,1433G_HUMAN,YWHAG,NM_012479,NP_036611,"Homo sapiens tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide (YWHAG), mRNA.",,
203,MiSeqNONOc.csv,uc010bxf.3,27257,uc010bxf.3,NR_027154,,,SMG1P1,NR_027154,,"Homo sapiens smg-1 homolog, phosphatidylinositol 3-kinase-related kinase pseudogene 1 (SMG1P1), non-coding RNA.",,
204,MiSeqNONOc.csv,uc031ruc.1,46897,uc031ruc.1,NM_001257398,Q13404,UB2V1_HUMAN,UBE2V1,NM_001257398,NP_001244327,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 10, mRNA.",,
205,MiSeqNONOc.csv,uc001tsi.3,18992,uc001tsi.3,BC114546,Q24JQ7,Q24JQ7_HUMAN,ATXN2,NM_002973,NP_002964,"Homo sapiens ataxin 2 (ATXN2), mRNA.",,
206,MiSeqNONOc.csv,uc011lfa.2,73647,uc011lfa.2,BC144618,,,SLCO5A1,,,"Homo sapiens solute carrier organic anion transporter family, member 5A1 (SLCO5A1), transcript variant 3, mRNA.",,
207,MiSeqNONOc.csv,uc010yyz.2,43951,uc010yyz.2,NM_001142273,A2RU21,A2RU21_HUMAN,CLASP1,NM_001142273,NP_001135745,"Homo sapiens cytoplasmic linker associated protein 1 (CLASP1), transcript variant 2, mRNA.",,
208,MiSeqNONOc.csv,uc002nat.3,38511,uc002nat.3,BC035266,Q4G0X8,Q4G0X8_HUMAN,BRD4,NM_014299,NP_055114,"Homo sapiens bromodomain containing 4 (BRD4), transcript variant short, mRNA.",,
209,MiSeqNONOc.csv,uc021rcz.2,16987,uc021rcz.2,NM_182729,Q16881,TRXR1_HUMAN,TXNRD1,NM_182729,,"Homo sapiens thioredoxin reductase 1 (TXNRD1), transcript variant 3, mRNA.",,
210,MiSeqNONOc.csv,uc001ibl.3,7680,uc001ibl.3,NM_001167740,Q9H7B4,SMYD3_HUMAN,SMYD3,NM_001167740,NP_073580,"Homo sapiens SET and MYND domain containing 3 (SMYD3), transcript variant 1, mRNA.",,
211,MiSeqNONOc.csv,uc021rcy.2,16986,uc021rcy.2,NM_003330,Q16881-4,Q16881-4,TXNRD1,NM_003330,,"Homo sapiens thioredoxin reductase 1 (TXNRD1), transcript variant 1, mRNA.",,
212,MiSeqNONOc.csv,uc010osv.1,5552,uc010osv.1,AK294754,A2PYH4,HFM1_HUMAN,HFM1,,,"Homo sapiens HFM1, ATP-dependent DNA helicase homolog (S. cerevisiae) (HFM1), mRNA.",,
213,MiSeqNONOc.csv,uc001ymi.1,23294,uc001ymi.1,NM_006035,Q9Y5S2,MRCKB_HUMAN,CDC42BPB,NM_006035,NP_006026,"Homo sapiens CDC42 binding protein kinase beta (DMPK-like) (CDC42BPB), mRNA.",,
214,MiSeqNONOc.csv,uc010lzb.3,73646,uc010lzb.3,NM_001146009,E9PKK5,E9PKK5_HUMAN,SLCO5A1,NM_001146009,NP_001139481,"Homo sapiens solute carrier organic anion transporter family, member 5A1 (SLCO5A1), transcript variant 3, mRNA.",,
215,MiSeqNONOc.csv,uc004ddo.3,77924,uc004ddo.3,NM_001142395,O14668,TMG1_HUMAN,PRRG1,NM_001142395,NP_001166961,"Homo sapiens proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1), transcript variant 2, mRNA.",,
216,MiSeqNONOc.csv,uc001tkv.2,16993,uc001tkv.2,AY344069,,,TXNRD1,,,"Homo sapiens thioredoxin reductase 1 (TXNRD1), transcript variant 4, mRNA.",,
217,MiSeqNONOc.csv,uc003vtx.2,71579,uc003vtx.2,AK131517,Q70SY1-2,Q70SY1-2,CREB3L2,NM_194071,NP_919047,"Homo sapiens cAMP responsive element binding protein 3-like 2 (CREB3L2), transcript variant 1, mRNA.",,
218,MiSeqNONOc.csv,uc003vty.4,71577,uc003vty.4,NM_001253775,Q70SY1-3,Q70SY1-3,CREB3L2,NM_001253775,NP_001240704,"Homo sapiens cAMP responsive element binding protein 3-like 2 (CREB3L2), transcript variant 2, mRNA.",,
219,MiSeqNONOc.csv,uc001lxb.3,13438,uc001lxb.3,AX748368,,,NAP1L4,,,"Homo sapiens nucleosome assembly protein 1-like 4 (NAP1L4), mRNA.",,
220,MiSeqNONOc.csv,uc001aif.3,4136,uc001aif.3,NM_002074,P62873,GBB1_HUMAN,GNB1,NM_002074,NP_002065,"Homo sapiens guanine nucleotide binding protein (G protein), beta polypeptide 1 (GNB1), mRNA.",,
221,MiSeqNONOc.csv,uc021qmb.1,12292,uc021qmb.1,NM_001198846,D6RGD8,D6RGD8_HUMAN,RBM14-RBM4,NM_001198846,NP_001185775,"Homo sapiens RBM14-RBM4 readthrough (RBM14-RBM4), transcript variant 2, mRNA.",,
222,MiSeqNONOc.csv,uc031tds.1,74695,uc031tds.1,BC036940,Q8N3Z6,ZCHC7_HUMAN,ZCCHC7,NM_032226,NP_115602,"Homo sapiens zinc finger, CCHC domain containing 7 (ZCCHC7), mRNA.",,
223,MiSeqNONOc.csv,uc010dav.3,33394,uc010dav.3,NM_001193465,Q7Z3B3,KANL1_HUMAN,KANSL1,NM_001193465,NP_001180394,"Homo sapiens KAT8 regulatory NSL complex subunit 1 (KANSL1), transcript variant 3, mRNA.",,
224,MiSeqNONOc.csv,uc003xyk.3,73645,uc003xyk.3,NM_001146008,G3V1C0,G3V1C0_HUMAN,SLCO5A1,NM_001146008,NP_001139480,"Homo sapiens solute carrier organic anion transporter family, member 5A1 (SLCO5A1), transcript variant 2, mRNA.",,
225,MiSeqNONOc.csv,uc003xuj.3,73586,uc003xuj.3,NM_004318,Q12797,ASPH_HUMAN,ASPH,NM_004318,NP_004309,"Homo sapiens aspartate beta-hydroxylase (ASPH), transcript variant 1, mRNA.",,
226,MiSeqNONOc.csv,uc002xuj.3,45889,uc002xuj.3,NR_003605,,,ZFAS1,NR_003605,,"Homo sapiens ZNFX1 antisense RNA 1 (ZFAS1), transcript variant 2, non-coding RNA.",,
227,MiSeqNONOc.csv,uc001xls.2,21484,uc001xls.2,NM_022137,Q9H4F8,SMOC1_HUMAN,SMOC1,NM_022137,NP_071420,"Homo sapiens SPARC related modular calcium binding 1 (SMOC1), transcript variant 2, mRNA.",,
228,MiSeqNONOc.csv,uc021zgt.1,62013,uc021zgt.1,NM_001242768,B7ZM99,B7ZM99_HUMAN,MTHFD1L,NM_001242768,NP_001229697,"Homo sapiens methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like (MTHFD1L), transcript variant 3, mRNA.",,
229,MiSeqNONOc.csv,uc002lsn.3,35574,uc002lsn.3,NM_018959,Q96EP5,DAZP1_HUMAN,DAZAP1,NM_018959,NP_061832,"Homo sapiens DAZ associated protein 1 (DAZAP1), transcript variant 2, mRNA.",,
230,MiSeqNONOc.csv,uc002xvb.4,46895,uc002xvb.4,NR_047554,,,UBE2V1,NR_047554,,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 13, non-coding RNA.",,
231,MiSeqNONOc.csv,uc003olh.3,63017,uc003olh.3,BX648697,Q96SB4,SRPK1_HUMAN,SRPK1,NM_003137,NP_003128,"Homo sapiens SRSF protein kinase 1 (SRPK1), transcript variant 1, mRNA.",,
232,MiSeqNONOc.csv,uc010fcl.3,43334,uc010fcl.3,AK289920,O14980,XPO1_HUMAN,XPO1,NM_003400,NP_003391,"Homo sapiens exportin 1 (CRM1 homolog, yeast) (XPO1), mRNA.",,
233,MiSeqNONOc.csv,uc031ruf.1,46903,uc031ruf.1,NM_001257393,Q13404-7,Q13404-7,UBE2V1,NM_001257393,NP_001244328,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 5, mRNA.",,
